message_id,raw_text,cleaned_text,sender_name,sender_id,time,date,reactions,links,hashtags,reply_to_message_id
802,"شبکه خبر: حملات رژیم صهیونیستی به نطنز، خرم آباد و همدان صورت گرفته است.


کانال رسمی #شرق_نیوز
@EastNewse","شبکه خبر: حملات رژیم صهیونیستی به نطنز، خرم آباد و همدان صورت گرفته است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:38:51,13/06/25,"🤬:4,❤:2",@EastNewse,#شرق_نیوز,
804,"خدایا رحم کن 
خدایا نابود کن این اسرائیل بچه کش","خدایا رحم کن 
خدایا نابود کن این اسرائیل بچه کش","💖B::~ :"" 💖 .",user275627828,04:42:53,13/06/25,,,,802.0
805,"🚨🚨#فوری | رژیم صهیونیستی اسرائیل 

💢دور سوم حملات علیه ایران آغاز شده است. انفجارهای متعددی در تأسیسات هسته‌ای ایران

کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨 | رژیم صهیونیستی اسرائیل 
💢دور سوم حملات علیه ایران آغاز شده است. انفجارهای متعددی در تاسیسات هسته‌ای ایران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:43:53,13/06/25,"😨:2,🤬:1",@EastNewse,"#فوری,#شرق_نیوز",
806,"🚨🚨#فوری | هم اکنون‌  حملات هوایی علیه ایران! انفجارهایی در همدان و کرج گزارش شده است.

کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨 | هم اکنون‌  حملات هوایی علیه ایران! انفجارهایی در همدان و کرج گزارش شده است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:44:56,13/06/25,"🤬:5,❤:1",@EastNewse,"#فوری,#شرق_نیوز",
807,همدان نزدیک شهرک مدنی صدا اومده,همدان نزدیک شهرک مدنی صدا اومده,A.Tenor,user98281564,04:45:44,13/06/25,,,,806.0
808,"#فوری | تصاویر منتسب به تاسیسات هسته ای نطنز



کانال رسمی #شرق_نیوز
@EastNewse"," | تصاویر منتسب به تاسیسات هسته ای نطنز
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:46:50,13/06/25,"❤:1,💔:1",@EastNewse,"#فوری,#شرق_نیوز",
809,"تهران

کانال رسمی #شرق_نیوز
@EastNewse","تهران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:49:58,13/06/25,"💔:1,😨:1",@EastNewse,#شرق_نیوز,
810,"آخه نتانیاهو بیشرف روز حمله کن نه شب 
بی وجدان 
تروخدا ایران حمله 
😭😭😭😭😭😭😭😭😭😭😭😭😭","آخه نتانیاهو بیشرف روز حمله کن نه شب 
بی وجدان 
تروخدا ایران حمله 
😭😭😭😭😭😭😭😭😭😭😭😭😭",یا زهرا,user7972104090,04:51:47,13/06/25,,,,809.0
811,"♦️محل انفجار و تخریب در ساختمانی حوالی شمال شرق تهران

کانال رسمی #شرق_نیوز
@EastNewse","♦️محل انفجار و تخریب در ساختمانی حوالی شمال شرق تهران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:52:56,13/06/25,"💔:4,❤:2",@EastNewse,#شرق_نیوز,
812,"رادیو رژیم غاصب صهیونیستی: اسرائیل کاملاً با ایالات متحده هماهنگ است.

کانال رسمی #شرق_نیوز
@EastNewse","رادیو رژیم غاصب صهیونیستی: اسرائیل کاملاً با ایالات متحده هماهنگ است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:54:17,13/06/25,🤬:6,@EastNewse,#شرق_نیوز,
813,احمق اونی که این ندونه,احمق اونی که این ندونه,Ozra Rafie,user59139865,04:55:11,13/06/25,,,,812.0
814,"♦️نتانیاهو: عملیات علیه ایران تا رفع تهدید ادامه خواهد داشت 

🔹نخست‌ وزیر رژیم صهیونیستی: این عملیات با هدف خنثی‌ سازی تهدید ایران علیه موجودیت اسرائیل انجام شده و تا رفع کامل این تهدید ادامه خواهد داشت. این عملیات تا هر تعداد روزی که لازم باشد برای حذف این تهدید ادامه خواهد یافت.

کانال رسمی #شرق_نیوز
@EastNewse","♦️نتانیاهو: عملیات علیه ایران تا رفع تهدید ادامه خواهد داشت 
🔹نخست‌ وزیر رژیم صهیونیستی: این عملیات با هدف خنثی‌ سازی تهدید ایران علیه موجودیت اسرائیل انجام شده و تا رفع کامل این تهدید ادامه خواهد داشت. این عملیات تا هر تعداد روزی که لازم باشد برای حذف این تهدید ادامه خواهد یافت.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:59:29,13/06/25,"👎:4,❤:3,🤬:1",@EastNewse,#شرق_نیوز,
815,"تصاویر منتشر شده از عراق نشان می‌دهد پرتاب‌ها از حریم هوایی این کشور انجام شده است

کانال رسمی #شرق_نیوز
@EastNewse","تصاویر منتشر شده از عراق نشان می‌دهد پرتاب‌ها از حریم هوایی این کشور انجام شده است
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,04:59:47,13/06/25,"🤬:7,❤:2,🤔:1",@EastNewse,#شرق_نیوز,
816,"نتانیاهو مدعی شد: مسئولان ارشد برنامه هسته‌ای ایران و دانشمندان هسته‌ای ایران که در حال ساخت بمب هسته‌ای ایران بودند را هدف گرفتیم.

کانال رسمی #شرق_نیوز
@EastNewse","نتانیاهو مدعی شد: مسئولان ارشد برنامه هسته‌ای ایران و دانشمندان هسته‌ای ایران که در حال ساخت بمب هسته‌ای ایران بودند را هدف گرفتیم.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:00:06,13/06/25,"💔:5,❤:3",@EastNewse,#شرق_نیوز,
817,"صداوسیما از پیکر چند شهید از جمله کودک و مادر در یک ساختمان مسکونی در خیابان فرحزادی خبر داد

کانال رسمی #شرق_نیوز
@EastNewse","صداوسیما از پیکر چند شهید از جمله کودک و مادر در یک ساختمان مسکونی در خیابان فرحزادی خبر داد
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:00:41,13/06/25,"💔:12,❤:1",@EastNewse,#شرق_نیوز,
818,"🚨🚨🚨🚨#فوری | شبکه خبر: 

آتش سوزی شدید در ستاد فرماندهی کل سپاه پاسداران‼️‼️‼️‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨🚨 | شبکه خبر: 
آتش سوزی شدید در ستاد فرماندهی کل سپاه پاسداران‼️‼️‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:04:36,13/06/25,"🤬:4,😨:2,❤:1",@EastNewse,"#فوری,#شرق_نیوز",
819,"نخست وزیر رژیم صهیونیستی: از ترامپ می‌خواهم که از موضع ثابت خود حمایت کند. او بارها گفته است که نباید ایران به سلاح هسته‌ای دست یابد. من از حمایت مستمر او از کشور ما در طول دوره ریاست‌جمهوری‌اش سپاسگزارم.

کانال رسمی #شرق_نیوز
@EastNewse","نخست وزیر رژیم صهیونیستی: از ترامپ می‌خواهم که از موضع ثابت خود حمایت کند. او بارها گفته است که نباید ایران به سلاح هسته‌ای دست یابد. من از حمایت مستمر او از کشور ما در طول دوره ریاست‌جمهوری‌اش سپاسگزارم.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:06:02,13/06/25,"🤬:11,❤:2",@EastNewse,#شرق_نیوز,
820,میشه بزارید من ویدیو بفرستم ؟,میشه بزارید من ویدیو بفرستم ؟,Δlireza,user199455709,05:06:16,13/06/25,,,,819.0
821,ادمین ؟,ادمین ؟,Δlireza,user199455709,05:06:21,13/06/25,,,,819.0
822,"معاون سیاسی صداوسیما: عملیات ترور در دستور کار حملات هوایی اسرائیل به تهران بوده است.


کانال رسمی #شرق_نیوز
@EastNewse","معاون سیاسی صداوسیما: عملیات ترور در دستور کار حملات هوایی اسرائیل به تهران بوده است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:10:05,13/06/25,,@EastNewse,#شرق_نیوز,
823,"#فورررری
شبکه خبر
اخبار تایید نشده  از شهادت سردار سلامی فرمانده پاسداران جمهوری اسلامی

کانال رسمی #شرق_نیوز
@EastNewse","
شبکه خبر
اخبار تایید نشده  از شهادت سردار سلامی فرمانده پاسداران جمهوری اسلامی
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:11:35,13/06/25,"💔:6,❤:1",@EastNewse,"#فورررری,#شرق_نیوز",
824,"کانال رسمی #شرق_نیوز
@EastNewse","کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:13:41,13/06/25,"💔:8,❤:2",@EastNewse,#شرق_نیوز,
825,"اعلام غیر رسمی شبکه خبر از شهادت:
سردار سلامی
سردار رشید
دکتر فریدون عباسی
دکتر طهرانچی


کانال رسمی #شرق_نیوز
@EastNewse","اعلام غیر رسمی شبکه خبر از شهادت:
سردار سلامی
سردار رشید
دکتر فریدون عباسی
دکتر طهرانچی
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:14:02,13/06/25,"💔:9,❤:3",@EastNewse,#شرق_نیوز,
826,"مردم بهت زده در لحظه انفجار 💔


کانال رسمی #شرق_نیوز
@EastNewse","مردم بهت زده در لحظه انفجار 💔
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:15:57,13/06/25,💔:6,@EastNewse,#شرق_نیوز,
827,"دادستانی کل کشور: فعالان فضای مجازی و رسانه‌ها از پرداختن به موضوعاتی که امنیت روانی جامعه را مخدوش می‌کند، پرهیز کنند.

کانال رسمی #شرق_نیوز
@EastNewse","دادستانی کل کشور: فعالان فضای مجازی و رسانه‌ها از پرداختن به موضوعاتی که امنیت روانی جامعه را مخدوش می‌کند، پرهیز کنند.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:18:04,13/06/25,👍:1,@EastNewse,#شرق_نیوز,
828,"🚨🚨#فوری | مقاماتی که تاکنون رسانه های عبری مدعی به ترور شده اند:

🔴سردار سرلشکر حسین سلامی، فرمانده کل سپاه پاسداران انقلاب اسلامی «تایید شد»

🔴 سردار محمد باقری رئیس ستاد مشترک ارتش 

🔴سرلشکر غلامعلی رشید، افسر ارشد سپاه

🔴دکتر  فریدون عباسی رئیس سابق سازمان انرژی اتمی ایران «تأیید شد» 

🔴دکتر  محمدمهدی طهرانچی، دانشمند دانشگاهی و هسته ای


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨 | مقاماتی که تاکنون رسانه های عبری مدعی به ترور شده اند:
🔴سردار سرلشکر حسین سلامی، فرمانده کل سپاه پاسداران انقلاب اسلامی «تایید شد»
🔴 سردار محمد باقری رئیس ستاد مشترک ارتش 
🔴سرلشکر غلامعلی رشید، افسر ارشد سپاه
🔴دکتر  فریدون عباسی رئیس سابق سازمان انرژی اتمی ایران «تایید شد» 
🔴دکتر  محمدمهدی طهرانچی، دانشمند دانشگاهی و هسته ای
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:18:53,13/06/25,"💔:6,❤:4,👍:2,😨:1",@EastNewse,"#فوری,#شرق_نیوز",
829,یکی بگه اشتباه دارین می‌زنین ، شما باید اسراییل رو تحدید کنی نه مردم خودت رو,یکی بگه اشتباه دارین می‌زنین ، شما باید اسراییل رو تحدید کنی نه مردم خودت رو,میثم عجمی,user95349601,05:19:23,13/06/25,,,,827.0
830,"تصاویری که گفته می‌شود مربوط به پیرانشهر در آذربایجان غربی است


کانال رسمی #شرق_نیوز
@EastNewse","تصاویری که گفته می‌شود مربوط به پیرانشهر در آذربایجان غربی است
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:23:01,13/06/25,🤬:4,@EastNewse,#شرق_نیوز,
831,"سرلشکر سلامی، فرمانده کل سپاه پاسداران در حمله رژیم صهیونیستی به ستاد فرماندهی کل سپاه به شهادت رسید.

کانال رسمی #شرق_نیوز
@EastNewse","سرلشکر سلامی، فرمانده کل سپاه پاسداران در حمله رژیم صهیونیستی به ستاد فرماندهی کل سپاه به شهادت رسید.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:28:50,13/06/25,"❤:6,💔:4,🤬:1",@EastNewse,#شرق_نیوز,
832,تایید شده,تایید شده,یا زهرا,user7972104090,05:29:22,13/06/25,,,,831.0
833,😭😭😭😭😭😭😭😭,😭😭😭😭😭😭😭😭,,user7162995792,05:29:26,13/06/25,,,,831.0
834,"سرلشگر رشید جزو نخبه های نظامی جهان بود.
جزو طراحان اصلی عملیات فاو، که بعد ۳۵ سال هنوز دنیا تو کف اینه که ایران چطور انجامش داد.
اینقدری که غربی ها این ها رو میشناسن مردم خود ما نمیشناسنش.

شهادت مبارکت مردم گمنام🖤


کانال رسمی #شرق_نیوز
@EastNewse","سرلشگر رشید جزو نخبه های نظامی جهان بود.
جزو طراحان اصلی عملیات فاو، که بعد  ۳۵  سال هنوز دنیا تو کف اینه که ایران چطور انجامش داد.
اینقدری که غربی ها این ها رو میشناسن مردم خود ما نمیشناسنش.
شهادت مبارکت مردم گمنام🖤
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:29:47,13/06/25,"💔:22,❤:10",@EastNewse,#شرق_نیوز,
835,تایید نشده که😭,تایید نشده که😭,یا زهرا,user7972104090,05:29:47,13/06/25,,,,831.0
836,یاخدا ادما خوبمون کشتن,یاخدا ادما خوبمون کشتن,,user7162995792,05:29:56,13/06/25,,,,831.0
837,ادم میترس بخدا,ادم میترس بخدا,,user7162995792,05:30:04,13/06/25,,,,835.0
838,تایید شده,تایید شده,شرق نیوز,channel2422976810,05:30:20,13/06/25,,,,835.0
839,ایران تسلیت...,ایران تسلیت...,اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:30:36,13/06/25,💔:9,,,
840,"حاج قاسم سلیمانی: پاکی را به خوبی در سردار سلامی می‌بینیم و من او را در پاکی به شهید باکری تشبیه می‌کنم. ۹۸/۲/۴

کانال رسمی #شرق_نیوز
@EastNewse","حاج قاسم سلیمانی: پاکی را به خوبی در سردار سلامی می‌بینیم و من او را در پاکی به شهید باکری تشبیه می‌کنم.  ۹۸ / ۲ / ۴ 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:31:22,13/06/25,"💔:8,🍌:5",@EastNewse,#شرق_نیوز,
841,تسلیت به خودمون,تسلیت به خودمون,L,user1368801117,05:33:54,13/06/25,,,,839.0
842,"آثار حمله رژیم صهیونیستی به حومه تبریز


کانال رسمی #شرق_نیوز
@EastNewse","آثار حمله رژیم صهیونیستی به حومه تبریز
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:35:04,13/06/25,"🤬:3,❤:1",@EastNewse,#شرق_نیوز,
843,فکر کنم ضد هوایی ها رو زدن ، منم دوتا صدای انفجار شنیدم ولی از بیرون شهر بود,فکر کنم ضد هوایی ها رو زدن ، منم دوتا صدای انفجار شنیدم ولی از بیرون شهر بود,میثم عجمی,user95349601,05:35:57,13/06/25,,,,842.0
844,"🚨🚨🚨🚨🚨#فوری | هم‌اکنون موج حملات شدید اسرائیل به غرب ایران (کرمانشاه-بیستون-سراب قنبر)


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨🚨🚨 | هم‌اکنون موج حملات شدید اسرائیل به غرب ایران (کرمانشاه-بیستون-سراب قنبر)
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:36:10,13/06/25,🤬:7,@EastNewse,"#فوری,#شرق_نیوز",
845,اره,اره,شرق نیوز,channel2422976810,05:37:45,13/06/25,,,,843.0
846,"🚨🚨🚨🚨#فوری | آسمان ایران کلییر شد‼️‼️‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨🚨 | آسمان ایران کلییر شد‼️‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:39:07,13/06/25,👍:1,@EastNewse,"#فوری,#شرق_نیوز",
847,"📹خیابان پاتریس لومومبا، تهران


کانال رسمی #شرق_نیوز
@EastNewse","📹خیابان پاتریس لومومبا، تهران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:39:40,13/06/25,"❤:1,💔:1",@EastNewse,#شرق_نیوز,
848,"خبرنگار شبکه خبر: سایت نطنز چندین بار مورد حمله قرار گرفته و هیچ گزارشی از آلودگی هسته‌ای وجود ندارد.

کانال رسمی #شرق_نیوز
@EastNewse","خبرنگار شبکه خبر: سایت نطنز چندین بار مورد حمله قرار گرفته و هیچ گزارشی از آلودگی هسته‌ای وجود ندارد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:41:51,13/06/25,👍:1,@EastNewse,#شرق_نیوز,
849,یعنی چی,یعنی چی,یا زهرا,user7972104090,05:42:25,13/06/25,,,,846.0
850,"تصاویری از ساختمان تخریب شده در میدان هفت نارمک

کانال رسمی #شرق_نیوز
@EastNewse","تصاویری از ساختمان تخریب شده در میدان هفت نارمک
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:42:27,13/06/25,💔:1,@EastNewse,#شرق_نیوز,
851,"کرمانشاه

کانال رسمی #شرق_نیوز
@EastNewse","کرمانشاه
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:45:59,13/06/25,💔:1,@EastNewse,#شرق_نیوز,
852,چوب تو کون خودت کردی بی بی,چوب تو کون خودت کردی بی بی,Fafa Majd,user393653409,05:48:48,13/06/25,,,,614.0
853,"تصاویری که گفته می‌شود مربوط به قصرشیرین است

کانال رسمی #شرق_نیوز
@EastNewse","تصاویری که گفته می‌شود مربوط به قصرشیرین است
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:49:42,13/06/25,💔:1,@EastNewse,#شرق_نیوز,
854,"🎥تصاویری از محل ترور شهید طهرانچی، رئیس دانشگاه آزاد 

کانال رسمی #شرق_نیوز
@EastNewse","🎥تصاویری از محل ترور شهید طهرانچی، رئیس دانشگاه آزاد 
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:53:33,13/06/25,"❤:2,💔:1",@EastNewse,#شرق_نیوز,
855,"گزارش جدید از حمله مجدد رژیم صهیون به نطنز

کانال رسمی #شرق_نیوز
@EastNewse","گزارش جدید از حمله مجدد رژیم صهیون به نطنز
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:54:47,13/06/25,🤬:5,@EastNewse,#شرق_نیوز,
856,"🚨🚨#فوری | کانال ۱۴ عبری 

💢اسرائیل در حال انجام حملات هوایی بیشتری علیه تأسیسات غنی‌سازی هسته‌ای نطنز است.


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨 | کانال  ۱۴  عبری 
💢اسرائیل در حال انجام حملات هوایی بیشتری علیه تاسیسات غنی‌سازی هسته‌ای نطنز است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,05:59:23,13/06/25,🤬:8,@EastNewse,"#فوری,#شرق_نیوز",
857,"سردار سرلشکر غلامعلی رشید، فرمانده قرارگاه مرکزی خاتم‌ الانبیا پس از عمری مجاهدت به دوستان شهیدش پیوست.


کانال رسمی #شرق_نیوز
@EastNewse","سردار سرلشکر غلامعلی رشید، فرمانده قرارگاه مرکزی خاتم‌ الانبیا پس از عمری مجاهدت به دوستان شهیدش پیوست.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:08:20,13/06/25,"❤:13,👍:3,💔:2",@EastNewse,#شرق_نیوز,
858,"سخنگوی ستادکل نیروهای مسلح: دشمن صهیونیستی تاوان خیلی سنگینی پس خواهد داد. ایران به رژیم صهیونیستیی پاسخ سنگینی خواهد داد.


کانال رسمی #شرق_نیوز
@EastNewse","سخنگوی ستادکل نیروهای مسلح: دشمن صهیونیستی تاوان خیلی سنگینی پس خواهد داد. ایران به رژیم صهیونیستیی پاسخ سنگینی خواهد داد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:08:50,13/06/25,"👍:9,🤣:7,❤:2",@EastNewse,#شرق_نیوز,
859,بویی,بویی,mhdi,user557347928,06:11:00,13/06/25,,,,858.0
860,"|وَلَيَنْصُرَنَّ اللَّهُ مَنْ يَنْصُرُهُ ۗ إِنَّ اللَّهَ لَقَوِيٌّ عَزِيزٌ|


کانال رسمی #شرق_نیوز
@EastNewse","|وَلَیَنْصُرَنَّ اللَّهُ مَنْ یَنْصُرُهُ ۗ اِنَّ اللَّهَ لَقَوِیٌّ عَزِیزٌ|
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:28:12,13/06/25,❤:13,@EastNewse,#شرق_نیوز,
861,"هم‌اکنون کرمانشاه

کانال رسمی #شرق_نیوز
@EastNewse","هم‌اکنون کرمانشاه
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:28:30,13/06/25,🤬:6,@EastNewse,#شرق_نیوز,
862,"لحظاتی پیش، شنیده شدن مجدد صداهای انفجار در تهران گزارش شده است.

کانال رسمی #شرق_نیوز
@EastNewse","لحظاتی پیش، شنیده شدن مجدد صداهای انفجار در تهران گزارش شده است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:28:44,13/06/25,"👍:2,💔:1",@EastNewse,#شرق_نیوز,
863,عکس قدیمی...,عکس قدیمی...,mhdi,user557347928,06:28:45,13/06/25,,,,860.0
864,"اهواز

کانال رسمی #شرق_نیوز
@EastNewse","اهواز
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:29:28,13/06/25,"💔:5,❤:1",@EastNewse,#شرق_نیوز,
865,"شبکه خبر: اطراف پالایشگاه تبریز مورد اصابت قرار گرفته است.



کانال رسمی #شرق_نیوز
@EastNewse","شبکه خبر: اطراف پالایشگاه تبریز مورد اصابت قرار گرفته است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:29:37,13/06/25,"💔:5,❤:1",@EastNewse,#شرق_نیوز,
866,ککشا,ککشا,mhdi,user557347928,06:29:50,13/06/25,,,,865.0
867,کجای اهوازه دقیقا,کجای اهوازه دقیقا,...,user6269126269,06:46:49,13/06/25,,,,864.0
868,"شنیده‌های خبرنگار فارس حاکی است سرلشکر باقری، رئیس ستادکل نیروهای مسلح، در حملۀ رژیم صهیونیستی به شهادت رسیده است.


کانال رسمی #شرق_نیوز
@EastNewse","شنیده‌های خبرنگار فارس حاکی است سرلشکر باقری، رئیس ستادکل نیروهای مسلح، در حمله رژیم صهیونیستی به شهادت رسیده است.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:50:39,13/06/25,"💔:7,👍:3,❤:1",@EastNewse,#شرق_نیوز,
869,ای وای,ای وای,م م,user6671832741,06:51:03,13/06/25,,,,868.0
870,"🚨🚨🚨#فوری | حملات هوایی مجدد اسرائیل به نقاط مرکزی و غرب ایران گزارش شده است‼️‼️‼️


کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | حملات هوایی مجدد اسرائیل به نقاط مرکزی و غرب ایران گزارش شده است‼️‼️‼️
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:53:44,13/06/25,"🤬:10,❤:1",@EastNewse,"#فوری,#شرق_نیوز",
871,"شنیده شدن صدای انفجار مهیب جدید در تهران


کانال رسمی #شرق_نیوز
@EastNewse","شنیده شدن صدای انفجار مهیب جدید در تهران
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:55:01,13/06/25,"🤬:4,❤:1",@EastNewse,#شرق_نیوز,
872,صداش اومد,صداش اومد,م م,user6671832741,06:55:38,13/06/25,,,,871.0
873,۴ساعته دادیم شلوار,۴ ساعته دادیم شلوار,م م,user6671832741,06:56:00,13/06/25,,,,871.0
874,"تمام دارایی های مهم امریکا و انگلیس درحال فرار


کانال رسمی #شرق_نیوز
@EastNewse","تمام دارایی های مهم امریکا و انگلیس درحال فرار
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,06:56:06,13/06/25,❤:2,@EastNewse,#شرق_نیوز,
875,خدا ازشون نگذره جون مردم براشون کشکه,خدا ازشون نگذره جون مردم براشون کشکه,7140,user5831014774,06:56:57,13/06/25,,,,871.0
877,"خلاصه صبح جمعه تلخی شروع شد
مثل جمعه ای که از خواب بیدار شدیم دیدیم بنزین شده ۳هزار تومان و خودشون خبر نداشتن بله...","خلاصه صبح جمعه تلخی شروع شد
مثل جمعه ای که از خواب بیدار شدیم دیدیم بنزین شده  ۳ هزار تومان و خودشون خبر نداشتن بله...",اخبار جنگ (شرق نیوز)🚨,channel1547101071,07:00:31,13/06/25,"❤:15,👎:3,👍:1",,,
878,ما فقط گوز گوز میکنیم,ما فقط گوز گوز میکنیم,تربچه,user5120508602,07:02:29,13/06/25,,,,755.0
879,"🚨🚨🚨#فوری | آنتونیو گوترش، دبیرکل سازمان ملل متحد، خواستار «خویشتنداری حداکثری» بین ایران و اسرائیل شد.



کانال رسمی #شرق_نیوز
@EastNewse","🚨🚨🚨 | آنتونیو گوترش، دبیرکل سازمان ملل متحد، خواستار «خویشتنداری حداکثری» بین ایران و اسرائیل شد.
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,07:06:27,13/06/25,"🤬:25,🤣:7,🍌:2,❤:1",@EastNewse,"#فوری,#شرق_نیوز",
880,باید مادر اسرائیل رو گایید,باید مادر اسرائیل رو گایید,Sajjad,user6321262550,07:07:09,13/06/25,,,,879.0
881,بچه کونی کشور خودت هم حمله میکردن خویشتنداری میکردی ؟؟؟؟؟,بچه کونی کشور خودت هم حمله میکردن خویشتنداری میکردی ؟؟؟؟؟,Sajjad,user6321262550,07:07:32,13/06/25,,,,879.0
882,گه خورده,گه خورده,ع ب,user882375266,07:07:59,13/06/25,,,,879.0
883,باقریم شهید شد,باقریم شهید شد,Amin,user521124141,07:08:32,13/06/25,,,,879.0
884,دیگه باید با تمام قوا بزنید  آب از سر همه گذشته,دیگه باید با تمام قوا بزنید  آب از سر همه گذشته,radvin sh,user81609445,07:10:32,13/06/25,,,,879.0
885,یادمون نرفته دفعه قبلی بی پاسخ موند ک الان بی‌پروا ترشده اسرائیل,یادمون نرفته دفعه قبلی بی پاسخ موند ک الان بی‌پروا ترشده اسرائیل,M.Bano.R,user314578014,07:11:29,13/06/25,,,,879.0
886,گوترش گورتو گم کن فقط بلدی بگی خویشتنداری کنید پیاده شو من بیام جات بشینیم راحت ترین شغل دنیا😡کودن ترین دبیر کل سازمان ملل.مفت خور وجیره خوار,گوترش گورتو گم کن فقط بلدی بگی خویشتنداری کنید پیاده شو من بیام جات بشینیم راحت ترین شغل دنیا😡کودن ترین دبیر کل سازمان ملل.مفت خور وجیره خوار,مینو,user1483828646,07:14:51,13/06/25,,,,879.0
887,این همه گفتن جنگ جنگ  رادار نداریم اینجوری زدن؟ کاش قبل موشک سازی. رادار سازی میکردن,این همه گفتن جنگ جنگ  رادار نداریم اینجوری زدن؟ کاش قبل موشک سازی. رادار سازی میکردن,7140,user5831014774,07:14:55,13/06/25,,,,879.0
888,"بسی گفتیم و گفتند از شهیدان
شهیدان را شهیدان می شناسند


کانال رسمی #شرق_نیوز
@EastNewse","بسی گفتیم و گفتند از شهیدان
شهیدان را شهیدان می شناسند
کانال رسمی 
",اخبار جنگ (شرق نیوز)🚨,channel1547101071,07:15:10,13/06/25,"💔:10,❤:2",@EastNewse,#شرق_نیوز,
889,بی..... بچه و خانواده کشتن   یهودی بی خاصیت,بی..... بچه و خانواده کشتن   یهودی بی خاصیت,7140,user5831014774,07:17:04,13/06/25,,,,879.0
